"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
1,5.36010578136013,1.65094353401934,5.37926214272015,2.30758559841813,5.13855518268607,2.21382957274391,5.42456270065333,2.26228504048495
2,5.04299077719315,1.94550176736041,4.34461956773095,3.14056901129858,5.20880635687685,2.28408074693469,5.32373311959895,2.16145545943057
3,6.38198534760903,2.55487108232165,5.70372867031595,3.46672463847843,6.00748517493279,3.08275956499063,6.16636548448138,3.004087824313
4,5.6501703982939,2.04297185344063,6.14313024409335,2.40911736496941,5.42464275216787,2.49991714222571,5.85726263461557,2.69498497444719
5,3.75205291974965,0.983691376354264,3.16891247027495,1.82709995463912,3.96034116544259,1.03561555550043,4.07914504254122,0.916867382372844
6,5.35786428999075,1.63980655485408,4.29510177446096,2.51897936335992,4.88997482437737,1.96524921443521,4.98817939899463,1.82590173882625
7,4.21471667810079,1.10185776839425,3.61482414768512,2.24016086994915,4.39165425225559,1.46692864231343,4.50863133890133,1.34635367873295
8,5.2203434315325,1.71581353870675,4.00165258129833,2.89000475517203,4.91532859057946,1.9906029806373,5.02696749831937,1.86468983815099
9,4.32647521902872,1.20352982395419,3.61435974987797,2.38943061301603,4.46202231872774,1.53729670878557,4.58303401153119,1.42075635136281
10,5.41139047002369,1.81649594995498,4.23191841204492,2.90334343245817,5.04397049427496,2.1192448843328,5.14876975233574,1.98649209216736
11,5.06968579004439,1.33948277789631,4.52690234952601,2.28102909331252,4.77950470107676,1.8547790911346,4.98510455150345,1.82282689133507
12,5.69192573858621,1.92533452417574,5.04962158956168,2.93048527835463,5.4062949717931,2.48156936185094,5.57119226404235,2.40891460387397
13,4.32668376751744,0.912005026107669,3.4506270686886,2.10961946298348,4.23003363920394,1.30530802926177,4.36126209592023,1.19898443575185
14,3.96552967056363,0.223145729097841,3.28953422024834,1.15941122711775,3.62552796445935,0.700802354517192,3.80561155376724,0.643333893598856
15,4.89124255860371,1.13499538442719,4.17763519877027,2.14784675577247,4.58526825565097,1.66054264570881,4.74387980735556,1.58160214718718
16,5.50575256169508,1.673432653639,4.70134841979371,2.51234624909697,5.06604368646534,2.14131807652317,5.18798616452953,2.02570850436115
17,4.87686253487871,1.11915952154397,3.97620540763831,2.1942114459195,4.52498653091299,1.60026092097083,4.6663472568631,1.50406959669472
18,5.4365650921791,1.65361741515151,4.69630707569783,2.71798865219518,5.12972885258017,2.20500324263801,5.28828669403069,2.12600903386231
19,4.77299087692216,1.7133688472383,4.19201494590315,2.79738730179021,4.97227740660753,2.04755179666537,5.07583995393087,1.91356229376249
20,4.34718184634556,0.892805820686902,3.40065435888842,1.8315155399852,4.07000049722821,1.14527488728605,4.197223779521,1.03494611935262
21,3.92735398834208,0.489828579362456,3.1032284892722,1.55262151517146,3.79512576779154,0.870400157849381,3.90906383230602,0.746786172137638
22,4.36818187273716,1.16701575006787,3.71650120772526,2.22807110369206,4.44546004501032,1.52073443506816,4.55342498579285,1.39114732562447
23,4.44847421994427,1.096177947237,3.675509658704,2.27377899459975,4.42640710421372,1.50168149427156,4.55578315673606,1.39350549656769
24,4.55471859910397,0.753054214301313,3.65997703119184,1.51038821717994,4.06810348377176,1.1433778738296,4.16632145427008,1.0040437941017
25,4.13795178220997,0.82916194243489,3.45240716086303,1.77451509652385,4.09346468974086,1.1687390797987,4.19459995877762,1.03232229860925
26,4.57518578709362,0.925178884197953,3.9894206433527,2.01490133773633,4.39624708814442,1.47152147820226,4.5832998206287,1.42102216046032
27,5.67360357424632,2.33926039165211,4.86124471691476,3.46910690336581,5.63724236980104,2.71251675985888,5.74631464022447,2.58403698005609
28,5.51639035683278,1.73266643630095,4.99238558591417,2.20818111844122,5.11029280965744,2.18556719971528,5.18142218226189,2.01914452209351
29,3.97214198986923,1.09513260016033,3.07937466135441,1.72925665706265,3.85131161680683,0.926586006864665,3.98545448929272,0.823176829124336
30,5.03391282795186,1.41351795258564,3.97748149333312,2.43816971634755,4.66560602823023,1.74088041828807,4.78896443492453,1.62668677475615
31,5.6292982959263,1.91996633749614,4.55694413616974,3.05823817322161,5.26184082242859,2.33711521248643,5.38872998477986,2.22645232461149
32,4.08749485856385,0.924821646058506,3.24088220720645,1.81193776494247,3.98462254087394,1.05989693093178,4.10754881615865,0.94527115599027
33,4.77949198662244,1.04200861504785,4.02408414753897,1.35100428844207,4.22805877481843,1.30333316487627,4.26868304807471,1.10640538790633
34,4.17552458282688,0.950525639595839,3.49185502859875,2.12886126661591,4.26547734488296,1.3407517349408,4.39149697769152,1.22921931752314
35,4.39909538762008,0.723159545636372,4.30447182721159,0.0235441882560588,3.93436442199519,1.00963881205303,3.74514683781801,0.582869177649634
36,4.88111798355002,1.34862614767578,3.9492384391505,2.50471392261391,4.68727326428081,1.76254765433864,4.8081150109664,1.64583735079802
37,3.15248713831798,-0.52481201326206,2.48851452939179,-0.731123585621032,2.55886483042015,-0.365860779522016,2.45983430196957,-0.702443358198812
38,5.21117343242482,1.40758146794914,4.44084383793859,2.4515717106756,4.87642742427178,1.95170181432962,5.02734660439129,1.86506894422291
39,5.60524950560612,1.94742219882631,4.53047231117906,3.11288798317247,5.27379883131118,2.34907322136902,5.40281897725996,2.24054131709158
40,4.894638242084,1.17170489984549,3.8326974316581,2.31990003460227,4.52893429551821,1.60420868557605,4.65743756321438,1.495159903046
