"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
126,3.79059338471565,1.77816635010937,3.13276952622737,2.21421376115896,3.2633672524175,2.13435708950563,3.38059842487971,1.96638486250662
127,3.79227072492322,1.89635749703362,3.21441881298843,2.46129988088226,3.3909300248845,2.26191986197263,3.54496612812189,2.1307525657488
128,4.00180569896088,1.96631802886669,3.48308893289459,2.59752398588188,3.58943279899456,2.46042263608269,3.74741324057478,2.33319967820169
129,3.99946147137258,1.98523508731421,3.27375841942087,2.38264411561348,3.42258347656466,2.29357331365279,3.53530804870373,2.12109448633063
130,3.74336487237093,1.70486249362637,3.09316021236171,2.34572961614893,3.28537009950457,2.15635993659271,3.42655169544187,2.01233813306877
131,3.7784812502855,1.82734019298953,3.25952574004545,2.46838140492519,3.40988061021564,2.28087044730377,3.57106035367187,2.15684679129877
132,3.73093477728358,1.72317645410628,3.06519566101587,2.26017766952822,3.23812799736449,2.10911783445262,3.36979344645859,1.9555798840855
133,3.90825544547248,1.87345103406221,3.29660077536995,2.41170642654389,3.42779890252119,2.29878873960932,3.56126038214347,2.14704681977037
134,3.76609775825883,1.73867453761766,3.19226708958792,2.39947397301604,3.35380510805183,2.22479494513996,3.50297731248853,2.08876375011543
135,4.1099503471627,2.07794205473333,3.72417229272081,2.65262162911577,3.71956692427093,2.59055676135906,3.89550374210484,2.48129017973174
136,3.74814689985734,1.72054508319486,3.04911837496011,2.14854062208208,3.19315837436326,2.06414821145139,3.30593627970764,1.89172271733455
137,4.05856962043276,2.02348071384597,3.3569794576802,2.63244594446523,3.56492664839373,2.43591648548186,3.70181948225926,2.28760591988617
138,3.97836576359286,2.08472638675308,3.41587252281039,2.71174944398171,3.63212325985189,2.50311309694002,3.7709177645826,2.3567042022095
139,4.02638726442741,2.01067694256881,3.62259340076479,2.54990553318022,3.64950219124051,2.52049202832864,3.79335624815905,2.37914268578596
140,4.13611938967825,2.10053164347287,3.46241056545118,2.58350968975347,3.61171164204598,2.48270147913411,3.73006690878887,2.31585334641578
141,4.01357231589275,1.99139243137584,3.56578119778276,2.6907299278895,3.67270225169765,2.54369208878578,3.83536234402267,2.42114878164958
142,4.39305010990518,2.3902626060933,4.02208293939938,3.01838440747624,4.05409788334975,2.92508772043788,4.22734045462435,2.81312689225126
143,4.09492796054214,2.50822746542578,3.60125509991984,3.00830665140237,3.87029907807568,2.74128891516381,4.01188765684765,2.59767409447455
144,4.12187213730276,2.09201965590311,3.43067396723891,2.57082161568728,3.58327390811596,2.45426374520409,3.70785457264964,2.29364101027655
145,4.20717348769621,2.1770286933309,3.61101059135727,2.83081471812956,3.78079382530479,2.65178366239292,3.92801943592997,2.51380587355687
146,4.36386150127995,2.35947579276102,4.43975338930733,2.92431671782745,4.0990701985347,2.97006003562283,4.38914183475394,2.97492827238084
147,3.63246142623398,1.62273155038271,2.94781092167978,2.26013694294284,3.17086831931959,2.04185815640773,3.31108071349786,1.89686715112476
148,3.69120155547491,2.1629725376239,3.24616185440092,2.63822579614723,3.5076315732244,2.37862141031253,3.64930060646062,2.23508704408753
149,3.9324785730157,1.94152707133736,3.43185621636608,2.39212484246004,3.47855278232953,2.34954261941767,3.61909731059961,2.20488374822651
150,4.02573865691493,1.99973593517006,3.52952736542162,2.62174531047964,3.62608606953122,2.49707590661935,3.78274311913718,2.36852955676408
151,3.90225066026185,1.90349283973495,3.27832560392836,2.1832308500713,3.3388883774102,2.20987821449833,3.43788500818638,2.02367144581328
152,4.23828920702428,2.20613478869885,3.61480976573739,2.90100541874117,3.81759370522358,2.68858354231171,3.96501437342583,2.55080081105273
153,3.87081850436333,1.84125510395057,3.17157827535061,2.37913419216895,3.35040200675335,2.22139184384148,3.48246301494633,2.06824945257324
154,3.76236699466714,1.74918795039182,3.1165102012806,2.17908919044311,3.23217888617737,2.1031687232655,3.3549064770484,1.94069291467531
155,4.04587638322397,2.23200702739633,3.42256869161841,2.75847980801038,3.64960618850771,2.52059602559584,3.79763103100094,2.38341746862785
156,3.88614057953474,2.23526602257323,3.35295073532208,2.74842151176901,3.61580497590888,2.48679481299701,3.75779290473209,2.343579342359
157,3.94661324923108,1.92209671208391,3.2617534725706,2.24230614922924,3.36401003673846,2.2349998738266,3.45913659208647,2.04492302971337
158,3.71326287609482,1.75446225136029,3.09162674480332,2.41570796443278,3.31484832827245,2.18583816536058,3.4607741358046,2.0465605734315
159,3.93548017828242,1.89819565047787,3.26999901981229,2.53037204353707,3.46656367516719,2.33755351225532,3.60729231286123,2.19307875048813
160,3.74450380231031,1.84063319034386,3.34763119421696,1.10077717840284,3.10208114219051,1.97307097927864,2.93131096749645,1.51709740512335
161,3.95488583152889,2.10949010901827,3.32947562549477,2.65175454944921,3.54901854010026,2.42000837718839,3.69772186865854,2.28350830628544
162,3.95829594663541,1.91474461557448,3.32013242055058,2.5590094334185,3.50365986177661,2.37464969886474,3.64667770817108,2.23246414579799
163,3.58202490260444,1.79026055068817,3.02101443699615,2.38247925136139,3.26697756612568,2.13796740321381,3.40885362536532,1.99464006299222
164,3.76818584538251,1.75261967167708,3.07009760725122,2.2620805735338,3.24250817196173,2.11349800904987,3.37319587157906,1.95898230920596
165,3.88410876870066,1.840797935262,3.31065665063933,2.51919293898609,3.47194775706309,2.34293759415122,3.62203157599926,2.20781801362617
166,3.88572888717743,2.03487191967716,3.32463971950307,2.6254676835496,3.5493422782494,2.42033211533753,3.68216048271288,2.26794692033979
167,4.0099548837564,2.0126511939196,3.3333833643161,2.65312611573294,3.56231293771435,2.43330277480248,3.70036152121107,2.28614795883797
168,3.66252392792528,1.69216279325758,3.25702679968578,1.09191728924209,3.03061035522668,1.90160019231482,2.88157882565049,1.46736526327739
169,4.45431241675761,2.46382396738251,4.56149761643279,2.84684227735975,4.13442091617251,3.00541075326064,4.41127672808282,2.99706316570972
170,3.90185090716572,1.9671129377475,3.29312353915625,2.59145964586181,3.50395136040505,2.37494119749318,3.64939837369558,2.23518481132248
171,3.90276872618436,1.87670354756456,3.26951023552518,2.30228875109913,3.375365976167,2.24635581325513,3.4930062744987,2.07879271212561
172,3.97966270185277,1.95026265715951,3.40671454309156,2.63527540005562,3.57875678336018,2.44974662044831,3.72810175276013,2.31388819038704
173,3.98405891972728,1.95350111842605,3.42317912681803,2.58585044322468,3.56358673741551,2.43457657450364,3.7116215662079,2.29740800383481
174,4.03482841624032,2.08501255631122,3.49001690768204,2.49406437439187,3.56921116032921,2.44020099741735,3.6991474222235,2.28493385985041
175,4.16011221363127,2.12772299547981,3.47440807821167,2.61312417895569,3.62535334581812,2.49634318290625,3.75087290977022,2.33665934739713
176,3.89306023899019,1.88984658833866,3.26493959705074,2.56597409858011,3.47845549226708,2.34944532935521,3.62256362900197,2.20835006662888
177,4.19749017954495,2.24324195955779,3.9165327411752,2.84129411376635,3.88247909616517,2.7534689332533,4.08602020865732,2.67180664628423
178,4.27731970496451,2.3329763147478,3.67240218597027,2.95058392236615,3.88279977357826,2.7537896106664,4.01859983535476,2.60438627298166
179,4.20793736904703,2.17125520626523,3.61677806179667,2.78026203954488,3.76581618472878,2.63680602181691,3.90562683185732,2.49141326948423
180,4.30984447312507,2.299257545132,3.76920780365728,2.34284026706684,3.73313941498119,2.60412925206932,3.76313081654861,2.34891725417551
181,3.97590525883633,1.97261079578114,3.55814849136983,2.23479765118425,3.51606724629686,2.38705708338499,3.60357985246359,2.18936629009049
182,3.38184998925711,1.62638515259148,2.85737633863,2.02257053614585,3.02528219052368,1.89627202761182,3.14708021857448,1.73286665620138
183,3.89938806792622,1.9109923783261,3.63025684869017,2.62437614517071,3.64266913728051,2.51365897436864,3.83442327811699,2.42020971574389
184,3.96032390021539,1.9468269150018,3.26781842186116,2.38582139332913,3.41232155237826,2.28331138946639,3.53392668878169,2.1197131264086
185,3.50298495129047,1.67473775155228,3.16529958618071,0.585122454553884,2.85782962318004,1.72881946026818,2.58231780155384,1.16810423918075
186,4.01089079278609,2.06462573406806,3.67279447877462,2.4273145305007,3.63341632226346,2.50440615935159,3.75716128582421,2.34294772345111
187,4.47129877656631,2.4406608687885,4.00018663392081,2.98444836184304,4.03461944716788,2.90560928425601,4.19942427906848,2.78521071669538
188,3.7686851242194,1.82791762174345,3.76123304438496,2.22174212746226,3.44065039147896,2.31164022856709,3.69859436711016,2.28438080473706
189,4.25872834769312,2.38596834215482,3.67499391398715,3.03909958551578,3.92436283040471,2.79535266749284,4.06415353093801,2.64993996856492
190,4.00838982967562,1.96507118304457,3.41910721167587,2.56648925154356,3.55494269594224,2.42593253303037,3.69990501279627,2.28569145042317
191,3.51053096287543,1.65342507724728,2.98068517234882,2.3150567107796,3.21393934201205,2.08492917910018,3.35497772275076,1.94076416037767
192,3.82047130787807,1.8034764590707,3.17035443060998,2.20182919951802,3.28040682190666,2.15139665899479,3.39319859625055,1.97898503387745
193,4.39962331921251,2.40788558044016,4.20062994865037,3.13497862939714,4.16804166367523,3.03903150076336,4.3749110702103,2.96069750783721
194,3.89334714210972,1.99415915742288,3.2931255359909,2.17262519860154,3.37074857870361,2.24173841579174,3.43998214848277,2.02576858610967
195,4.1213176338055,2.0865312548041,3.53091141294174,2.65606113095848,3.66426909229318,2.53525892938131,3.80059305313666,2.38637949076356
196,3.89824413186206,1.86354097423756,3.31673648857589,2.48993285504741,3.46058639495625,2.33157623204438,3.6104414529982,2.1962278906251
197,3.86937887584348,1.84377064117183,3.28324192921501,2.49317046232865,3.44473351926341,2.31572335635154,3.59531297695838,2.18109941458528
198,3.70751223473532,1.69137635225721,3.21732648646014,2.34993532295252,3.32860937233141,2.19959920941954,3.49073768589288,2.07652412351978
199,3.86423349841124,1.87519747595795,3.42115948649737,2.53199429412061,3.51089912148084,2.38188895856897,3.68368367149554,2.26947010912244
200,3.95774902321026,2.10681434701663,3.33441261846106,2.70000141804092,3.58309741058748,2.45408724767561,3.72431379943754,2.31010023706445
