"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
101,3.52279542083342,2.50885265179179,3.38393849286402,2.85225770263127,3.33284597353444,2.84033686320106,3.43432586376449,2.80187033173081
102,3.43595243624067,2.40385972865279,3.14062805212501,2.66023898434327,3.14896896450202,2.65645985416865,3.21666128425098,2.5842057522173
103,3.59136567996828,2.58598012861987,3.42656700650319,2.9494344431525,3.41558725367896,2.92307814334559,3.50422849084468,2.87177295881101
104,3.55360665706532,2.54699514392506,3.281838096885,2.79042329324643,3.28192923173673,2.78942012140336,3.35235846108255,2.71990292904888
105,3.39054788880377,2.40303159308987,3.23486681284038,2.67710322365553,3.17471149950441,2.68220238917103,3.27221278426479,2.63975725223112
106,3.43328498520987,2.47596315532768,3.15648092019938,2.65903062328111,3.16685638996533,2.67434727963195,3.22398353775708,2.59152800572341
107,3.66699943796635,2.66670418590948,3.42842382332466,3.03774662665835,3.47244694498083,2.97993783464746,3.54931299100835,2.91685745897467
108,3.55900721764187,2.54224411909715,3.29957831229535,2.07719188793511,3.13531780566018,2.64280869532681,3.00461286613207,2.37215733409839
109,3.5056988155762,2.47761572072418,3.19407326541379,2.85598203702341,3.26894516475449,2.77643605442111,3.34125541723544,2.70879988520176
110,3.47325434303203,2.43679130831927,3.12074631599097,2.75891649242635,3.18802506716034,2.69551595682696,3.2560591702255,2.62360363819182
111,3.49430395360424,2.45638309638356,3.19013829076301,2.82971970985406,3.25304767275661,2.76053856242323,3.32615676632537,2.6937012342917
112,3.54409838019865,2.57440879112672,3.38884034836235,2.80262593909115,3.32659124460739,2.83408213427401,3.41196090974359,2.77950537770991
113,3.44885522318491,2.50249355483545,3.39185709748125,2.81222486788534,3.31125875424962,2.81874964391624,3.41826874870013,2.78581321666645
114,3.72585978135644,2.70874198524153,3.42269235812641,3.01528049637835,3.46835347314387,2.97584436281049,3.53521419326922,2.90275866123554
115,3.63104517786999,2.63019689729455,3.37957061854537,2.96980266478694,3.41443512080897,2.92192601047559,3.49091440768299,2.85845887564932
116,3.64417118817636,2.60358352498728,3.31361885650949,2.98381433654828,3.39335062047154,2.90084151013816,3.46494436254572,2.83248883051205
117,3.45935220402438,2.42561097261216,3.13298794022259,2.76532562920595,3.19305147638562,2.70054236605224,3.2653845507311,2.63292901869743
118,3.52900146777225,2.49324779270931,3.17702634081581,2.62831960183687,3.18860196467569,2.69609285434231,3.21890073734318,2.5864452053095
119,3.5400628856224,2.58851968248596,3.55967555916996,2.98877228693457,3.47431750531603,2.98180839498265,3.5904516890691,2.95799615703542
120,3.46793701957999,2.44067745556926,3.09444011685856,2.51139963560977,3.09627861016783,2.60376949983445,3.119147642251,2.48669211021733
121,3.54427433257957,2.51427013965979,3.17544768494159,2.85585097738006,3.26333539280699,2.77082628247361,3.33187709717766,2.69942156514398
122,3.45847352513871,2.44205154049848,3.22655856249701,2.76777877512202,3.22768605657639,2.73517694624301,3.31339643482635,2.68094090279268
123,3.33620494226332,2.34573556093666,3.00719706703617,2.5690273693355,3.0458330281099,2.55332391777652,3.10433998420267,2.471884452169
124,3.61543421153551,2.58178823763419,3.28056259469435,2.95723931609149,3.3641933799396,2.87168426960623,3.43512872140976,2.80267318937609
125,3.52194913228176,2.51954859744778,3.2160834848525,2.37681096616389,3.14377780024086,2.65126868990749,3.11267499152504,2.48021945949136
126,3.5742615070374,2.58053040444185,3.36901854640891,2.72986911477414,3.30750223402965,2.81499312369627,3.36567159660837,2.73321606457469
127,3.3937011418556,2.41593505212717,3.08980143316957,2.57170493632199,3.09838725616867,2.6058781458353,3.14698095076262,2.51452541872894
128,3.52204016362055,2.49126340265428,3.19823490707842,2.84607226834969,3.26730173871076,2.77479262837738,3.33838135373089,2.70592582169721
129,3.61652437979724,2.57649669095526,3.25035483650719,2.9139196363745,3.32989266923231,2.83738355889893,3.39836500245768,2.76590947042401
130,3.45585630776353,2.43992602428072,3.20261605930134,2.69755562017962,3.19447967341165,2.70197056307827,3.26631360575732,2.63385807372364
131,3.476364141467,2.47706108730825,3.36345686681129,2.81447861394815,3.30159754458542,2.80908843425204,3.40519550639656,2.77273997436288
132,3.42096817438893,2.40531497659853,3.18299924255605,2.76712251287746,3.21349494259546,2.72098583226208,3.29128864373359,2.65883311169992
133,3.81340207478399,2.79211791043223,3.53293195701616,3.17763071716524,3.59759121275722,3.10508210242385,3.67150910310754,3.03905357107386
134,3.47309190410539,2.45441062553638,3.14193186876154,2.72223924150108,3.18204459396283,2.68953548362945,3.24831332114815,2.61585778911447
135,3.5283775179553,2.50802079139462,3.17727285058151,2.78689562136616,3.23379684235504,2.74128773202167,3.29831200199067,2.66585646995699
136,3.64847034341899,2.61360900258502,3.27889464963149,2.92633262478164,3.35217814484111,2.85966903450773,3.4188414032234,2.78638587118973
137,3.66883373550753,2.63636970211012,3.38533646384923,2.99938559537744,3.43427672553959,2.94176761520621,3.50858879563017,2.8761332635965
138,3.52158990328195,2.49114379481781,3.19761185795805,2.81905538206933,3.25236563351437,2.759856523181,3.32456138603053,2.69210585399685
139,3.47231111406842,2.43214728018854,3.15529097163309,2.8022179920397,3.22233472681818,2.7298256164848,3.29498224785324,2.66252671581956
140,3.47703117738768,2.4510728665349,3.18917231828872,2.79885770043206,3.23490304641651,2.74239393608313,3.31024277537722,2.67778724334355
141,3.30059375193408,2.36421572908725,3.11941356082983,2.66128889633937,3.12822228968564,2.63571317935227,3.20657899460143,2.57412346256776
142,3.35231985559157,2.34072981884181,2.9639399726415,2.59263289004063,3.03051887952855,2.53800976919517,3.0945141973579,2.46205866532423
143,3.62504940207185,2.65642231004943,3.40700489077129,2.92960762978861,3.41661729302259,2.92410818268921,3.48453402629679,2.85207849426311
144,3.51455240132715,2.4731666156405,3.14250976385042,2.79253995493311,3.21609315266206,2.72358404232869,3.2837526254086,2.65129709337493
145,3.41139013655148,2.39927544457223,3.04972605042536,2.67741286119453,3.11388149426636,2.62137238393298,3.17979722182678,2.54734168979311
146,3.68318965022735,2.66502999187364,3.55493569605095,3.05848568293679,3.52330912229183,3.03080001195846,3.62293845551071,2.99048292347703
147,3.57477521291891,2.62556326023348,3.32247330602706,2.90193145927796,3.35793337151344,2.86542426118007,3.42843014866935,2.79597461663567
148,3.47551698776273,2.45104247450082,3.34638945371066,2.63092815965063,3.2008987932588,2.70838968292542,3.30488657269748,2.67243104066381
149,3.43627165561781,2.41015972995738,3.07702555371749,2.68167036625985,3.13255455769185,2.64004544735847,3.19557572600551,2.56312019397184
150,3.44336052666876,2.44007902018858,3.14791525376915,2.78441659903624,3.21046335731369,2.71795424698031,3.28239369241953,2.64993816038585
151,3.54816711744854,2.52944929692389,3.29793356926892,2.87436961987388,3.32948570361524,2.83697659328187,3.40237936058824,2.76992382855456
152,3.69311730834854,2.67946104857512,3.65888515960788,3.05495600024236,3.55156907535755,3.05905996502417,3.67314834594196,3.04069281390828
153,3.43306909349729,2.39907605535202,3.05249032955227,2.70019692100278,3.12621634208808,2.6337072317547,3.19257139129436,2.56011585926069
154,3.39167186240169,2.39405537565329,3.13816154549742,2.65482974030714,3.14328803965723,2.65077892932385,3.21272340891911,2.58026787688544
155,3.64753825039697,2.63145501647102,3.43588069188065,2.97159780760287,3.43550937326856,2.94300026293519,3.51996701575859,2.88751148372492
156,3.65250499377897,2.6382211688389,3.40064477188832,3.03121855009204,3.45580512844708,2.9632960181137,3.53215942700702,2.89970389497334
157,3.55042128478537,2.52361589502456,3.21218078762006,2.85236474937082,3.27824646734289,2.78573735700951,3.34850053451227,2.7160450024786
158,3.54836946150303,2.53776427164486,3.22566927304791,2.78722872774978,3.25680882083878,2.7642997105054,3.32267676641568,2.690221234382
159,3.55957003471498,2.59165412937509,3.34560067790241,2.7435373457488,3.30953335489285,2.81702424455947,3.36079677784244,2.72834124580876
160,3.68536265389654,2.63741381446962,3.33618734222359,2.99420107751673,3.41086087831743,2.91835176798405,3.481421975887,2.84896644385332
161,3.41283963548972,2.45802741752881,3.13468992438752,2.6604409573431,3.15153411891635,2.65902500858298,3.21379320688215,2.58133767484847
162,3.39521531772153,2.38861100393729,3.01218019413746,2.64122052828059,3.07931904133762,2.58680993100425,3.14292812722586,2.51047259519219
163,3.47808477114314,2.46478365355106,3.10940689270585,2.74077489099697,3.17533035283085,2.68282124249748,3.24131865786825,2.60886312583457
164,3.45253163385985,2.42436987827317,3.13717759410433,2.73230506355287,3.18363336898228,2.6911242586489,3.25096909484544,2.61851356281176
165,3.43494127157345,2.40731021435553,3.13498460898596,2.77225134098396,3.19654203071205,2.70403292037867,3.2698457410018,2.63739020896812
166,3.53477790626191,2.52859396364656,3.1893554298622,2.82287815757897,3.25409307018959,2.76158395985621,3.32234455973742,2.68988902770374
167,3.52579978539192,2.48933739272629,3.17536441718666,2.80947919958194,3.24168924610608,2.7491801357727,3.30864957440114,2.67619404236746
168,3.61941530657873,2.61455892225263,3.32401618188364,2.94641962946647,3.38027250596583,2.88776339563245,3.45144567169189,2.81899013965822
169,3.41732105256123,2.46847783425807,3.16451147439241,2.68398920623723,3.17310961616844,2.68060050583507,3.24047810633166,2.60802257429798
170,3.30397148739244,2.31124333302748,2.9937653163705,2.59463783268325,3.03985791543744,2.54734880510406,3.11042934054371,2.47797380851003
171,3.42314654610643,2.3989009969208,3.10932477582971,2.76527341442522,3.18178157314981,2.68927246281643,3.2535268611443,2.62107132911062
172,3.60874012264464,2.66526797833226,3.33376986397425,2.84785321910412,3.34625738420764,2.85374827387426,3.40703930755602,2.77458377552235
173,3.43106327881134,2.5237014521828,3.13564127996734,2.61594491413196,3.13846207746684,2.64595296713347,3.19202086306649,2.55956533103281
174,3.5156149357624,2.52211980256293,3.18159964581737,2.76557113362707,3.22511345371853,2.73260434338516,3.28981315573906,2.65735762370538
175,3.54236174649788,2.50464425847218,3.16633085217515,2.83006347844296,3.24625286250928,2.75374375217591,3.31442493132589,2.68196939929222
176,3.5892405836067,2.57384628785034,3.64231101291606,2.92646004745928,3.45404768047561,2.96153857014223,3.60061329620451,2.96815776417083
177,3.39827918680485,2.39613142035296,3.07682132357786,2.64505297525051,3.11435240071426,2.62184329038088,3.17716491543102,2.54470938339734
178,3.40665111045271,2.41083067355075,3.04489299224484,2.64525017797045,3.09807496841375,2.60556585808037,3.16129935112448,2.52884381909081
179,3.65810610083856,2.64075941025644,3.35435778857197,2.87692924751282,3.37772247720624,2.88521336687286,3.43187128405923,2.79941575202556
180,3.51010603575062,2.47410610536909,3.16712626729107,2.82597727848831,3.24265819555324,2.75014908521986,3.31277953890653,2.68032400687285
181,3.3847151517873,2.40980265787885,3.06005554919334,2.7500699969023,3.15273826748011,2.66022915714673,3.22129053906466,2.58883500703098
182,3.42596463488203,2.41300413425066,3.36662925408979,2.67143297751126,3.20723466812392,2.71472555779054,3.33525888181736,2.70280334978369
183,3.36614468253813,2.38086578610087,3.01619579452603,2.5494482511926,3.04419595898388,2.5516868486505,3.09904978887615,2.46659425684247
184,3.4042933371846,2.38607489131462,3.1866116671593,2.09400878333963,3.04736109248845,2.55485198215508,2.9565379912663,2.32408245923263
185,3.44193271211229,2.48655030025305,3.09695900717795,2.74003763470947,3.17199493911366,2.67948582878028,3.23472608696055,2.60227055492687
186,3.29802544591278,2.27215362130474,2.91186587749548,2.40447597808623,2.93503450685571,2.44252539652233,2.97439869380769,2.34194316177401
187,3.52605484220818,2.490803798003,3.16141141258493,2.80407065676013,3.23067252714528,2.7381634168119,3.29896880068937,2.66651326865569
188,3.29764286045516,2.26623855566115,2.95313587687463,2.60914397004723,3.02730876996156,2.53479965962818,3.09736768947777,2.46491215744409
189,3.39522317469844,2.37596524333045,3.03398970061021,2.67036041351797,3.101301393635,2.60879228330162,3.16840282308093,2.53594729104725
190,3.43914965387805,2.46601316211565,3.19688367738893,2.78353826412302,3.23144010198295,2.73893099164957,3.30643873677281,2.67398320473914
191,3.51921519760157,2.50347098685297,3.16735108781902,2.8527007798164,3.25786324094683,2.76535413061345,3.32625369983455,2.69379816780088
192,3.66840304953875,2.70788218939751,3.54552217554658,3.03789180304422,3.51512959765591,3.02262048732253,3.60793475531224,2.97547922327856
193,3.62390863852856,2.60517188592505,3.32043527208146,2.9332483940046,3.37136065802029,2.87885154768691,3.44306959905987,2.81061406702619
194,3.42661318883921,2.44214163482594,3.07764772560146,2.62566864173891,3.10846825795115,2.61595914761777,3.16788594968702,2.53543041765335
195,3.45133869661554,2.44838546779508,3.13130462719499,2.77823988554502,3.20075967487053,2.70825056453715,3.27100002238685,2.63854449035317
196,3.51724638072425,2.50680251524319,3.1425870361981,2.69843314607649,3.18526103671476,2.69275192638139,3.23673785715413,2.60428232512045
197,3.66250635614251,2.65880764877249,3.29927663642352,2.79097053503816,3.31744191953072,2.82493280919735,3.36135135174768,2.728895819714
198,3.58360452717542,2.55409628463642,3.236442734106,2.87567647052248,3.30327964520307,2.8107705348697,3.37228736833108,2.7398318362974
199,3.63840804339388,2.61370496891542,3.3822661817528,3.0087143816113,3.43491266961318,2.9424035592798,3.51171804769889,2.87926251566521
200,3.50928254306789,2.48591933279448,3.21670799409517,2.65535438222897,3.21019097170461,2.71768186137123,3.25225895417891,2.61980342214523
